frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,http.request.method,http.host,dns.qry.name
Feb  1, 2017 22:40:45.650095000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.650253000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.650336000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.650393000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.650500000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.650586000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.650612000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.650793000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.650834000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.650844000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.650850000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.650967000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.651084000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.651334000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.651336000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.651456000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.651561000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.651585000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.651701000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.651806000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.651835000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.651846000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.651926000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.652035000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.652083000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.652094000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.652187000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.652335000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.652345000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.652514000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.652585000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.652641000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.652761000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.652835000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.652892000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.653005000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.653083000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.653093000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.653128000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.653285000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.653333000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.653343000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.653349000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.653402000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.653584000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.653729000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.653835000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.653838000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.653972000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.654083000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.654084000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.654092000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.654219000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.654334000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.654341000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.654349000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.654528000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.654584000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.654593000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.654599000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.654687000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.654834000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.655070000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.655083000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.655186000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.655313000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.655333000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.655432000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.655542000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.655585000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.655596000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.655677000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.655833000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.655844000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.656020000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.656083000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.656140000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.656282000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.656333000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.656414000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.656524000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.656583000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.656593000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.656599000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.656653000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.656757000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.656831000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.656906000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.657081000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.657091000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.657098000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.657240000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.657345000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.657491000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.657582000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.657589000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.657607000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.657740000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.657832000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.657838000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.657852000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.657987000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.658082000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.658092000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.658145000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.658332000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.658463000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.658559000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.658582000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.658731000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.658832000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.658839000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.658852000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.659050000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.659081000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.659091000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.659163000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.659281000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.659331000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.659412000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.659581000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.659592000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.659598000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.659732000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.659835000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.660031000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.660080000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.660090000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.660143000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.660280000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.660331000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.660342000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.660581000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.661131000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.661415000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.661449000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.661672000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.661706000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.661821000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.661930000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.662085000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.662180000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.662194000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.662315000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.662430000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.662437000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.662445000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.662560000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.662680000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.662690000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.662903000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.662930000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.663180000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.663263000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.663373000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.663487000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.663488000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.663609000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.663734000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.663737000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.663746000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.663853000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.663963000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.663986000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.663997000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.664082000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.664193000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.664236000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.664246000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.664328000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.664438000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.664486000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.664497000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.664576000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.664671000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.664735000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.664745000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.664802000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.664917000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.664984000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.664995000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665031000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.665153000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.665236000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665243000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665249000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665259000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.665392000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.665485000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665492000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665503000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.665625000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.665733000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.665735000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665745000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665874000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.665985000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.665996000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.666178000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.666235000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.666487000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.666982000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.667093000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.667218000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.667267000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.667384000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.667456000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.667462000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.667706000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.667713000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.667716000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.667719000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.667837000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.667973000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.668223000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.674436000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.674721000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.674754000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.674872000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.674944000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.674965000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675081000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675188000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675194000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.675329000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675434000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675444000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.675455000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.675461000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.675551000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675666000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675694000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.675704000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.675777000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675910000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.675944000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.675954000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676026000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.676139000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.676193000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676204000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676258000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.676385000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.676444000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676454000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676508000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.676615000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.676693000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676704000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676738000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.676852000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.676941000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676950000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676955000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.676973000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677094000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677192000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.677199000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.677202000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677323000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677442000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.677448000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677449000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.677569000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677677000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677692000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.677702000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.677796000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677906000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.677943000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.677953000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.678041000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.678152000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.678193000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.678203000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.678272000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.678384000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.678445000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.678455000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.678692000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.678701000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.681659000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.681945000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.682063000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.682171000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.682299000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.682321000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.682417000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.682528000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.682572000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.682583000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.682589000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.682821000 +07,10.2.1.101,37.143.15.137,49317,80,,,
Feb  1, 2017 22:40:45.683218000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.683411000 +07,37.143.15.137,10.2.1.101,80,49317,,,
Feb  1, 2017 22:40:45.683475000 +07,10.2.1.101,37.143.15.137,49317,80,,,
